Accident_ID,City,Condition,Severity,Day_of_Week,Hour,Injuries,Fatalities
1786,Los Angeles,Clear,1,Friday,4,5,0
1787,Los Angeles,Clear,2,Wednesday,14,4,0
1788,New York,Clear,3,Friday,9,3,0
1789,Phoenix,Fog,1,Thursday,7,1,0
1790,Houston,Rain,1,Saturday,6,5,0
1791,Los Angeles,Thunderstorm,4,Wednesday,11,2,0
1792,Phoenix,Fog,1,Sunday,10,0,0
1793,New York,Rain,1,Thursday,12,2,0
1794,Chicago,Rain,2,Friday,14,3,0
1795,Phoenix,Fog,3,Sunday,16,4,0
1796,Phoenix,Fog,1,Wednesday,21,3,0
1797,Chicago,Rain,1,Thursday,21,1,0
1798,Phoenix,Rain,1,Friday,17,0,0
1799,New York,Rain,4,Tuesday,7,1,0
1800,New York,Fog,1,Tuesday,5,2,0
1801,Chicago,Rain,2,Monday,10,1,0
1802,Houston,Clear,4,Tuesday,8,1,0
1803,Los Angeles,Fog,1,Thursday,4,2,0
1804,Houston,Clear,4,Saturday,6,2,0
1805,Phoenix,Snow,4,Tuesday,21,3,0
1806,Los Angeles,Fog,3,Wednesday,14,3,0
1807,Chicago,Snow,1,Wednesday,20,6,0
1808,Chicago,Rain,2,Wednesday,21,1,0
1809,Los Angeles,Rain,3,Tuesday,3,0,1
1810,New York,Thunderstorm,4,Sunday,18,0,0
1811,Los Angeles,Rain,1,Tuesday,12,2,0
1812,Phoenix,Snow,3,Monday,0,3,0
1813,New York,Rain,1,Saturday,0,4,0
1814,Chicago,Fog,1,Sunday,21,3,0
1815,Los Angeles,Rain,2,Saturday,13,3,0
1816,Houston,Thunderstorm,3,Sunday,8,3,0
1817,Houston,Rain,2,Sunday,23,3,0
1818,Phoenix,Snow,2,Friday,11,1,0
1819,Houston,Snow,4,Monday,17,4,0
1820,Los Angeles,Rain,1,Thursday,8,1,0
1821,Los Angeles,Snow,2,Wednesday,7,0,0
1822,Houston,Snow,1,Tuesday,13,6,0
1823,Los Angeles,Thunderstorm,1,Friday,8,1,0
1824,Phoenix,Fog,2,Friday,19,4,0
1825,New York,Thunderstorm,4,Sunday,1,3,0
1826,Phoenix,Clear,2,Tuesday,0,5,0
1827,Phoenix,Thunderstorm,3,Monday,12,3,0
1828,Los Angeles,Rain,1,Friday,9,6,0
1829,New York,Fog,1,Saturday,7,4,0
1830,Los Angeles,Rain,2,Monday,6,3,0
1831,Chicago,Clear,1,Tuesday,23,1,0
1832,Los Angeles,Fog,1,Sunday,11,1,0
1833,Los Angeles,Snow,2,Monday,16,4,0
1834,Los Angeles,Thunderstorm,1,Sunday,11,2,0
1835,New York,Rain,1,Saturday,15,2,0
1836,Los Angeles,Clear,2,Wednesday,9,3,0
1837,New York,Snow,2,Sunday,11,2,0
1838,Houston,Thunderstorm,4,Sunday,10,1,0
1839,Chicago,Snow,2,Tuesday,13,2,0
1840,New York,Thunderstorm,2,Saturday,21,3,0
1841,Houston,Fog,4,Tuesday,19,3,0
1842,New York,Snow,3,Saturday,12,2,0
1843,New York,Snow,1,Saturday,1,1,0
1844,Chicago,Snow,1,Friday,19,2,1
1845,Phoenix,Fog,2,Friday,6,3,1
1846,Phoenix,Clear,2,Friday,0,3,1
1847,New York,Thunderstorm,3,Wednesday,2,3,0
1848,Los Angeles,Snow,3,Wednesday,19,4,0
1849,Houston,Fog,2,Saturday,11,2,1
1850,Los Angeles,Clear,4,Thursday,4,3,1
1851,Los Angeles,Thunderstorm,2,Tuesday,11,0,0
1852,New York,Fog,1,Friday,2,2,0
1853,New York,Thunderstorm,3,Tuesday,19,2,0
1854,New York,Snow,1,Sunday,4,3,0
1855,New York,Clear,3,Saturday,0,1,0
1856,Phoenix,Fog,4,Monday,15,1,0
1857,New York,Clear,2,Saturday,8,1,0
1858,Phoenix,Snow,2,Wednesday,9,4,0
1859,Phoenix,Clear,2,Thursday,9,2,0
1860,New York,Clear,1,Monday,12,2,0
1861,Chicago,Rain,1,Tuesday,15,3,0
1862,Houston,Clear,2,Wednesday,19,0,0
1863,Los Angeles,Thunderstorm,3,Friday,3,3,0
1864,Phoenix,Fog,2,Monday,13,2,0
1865,Houston,Rain,1,Wednesday,16,1,0
1866,Chicago,Fog,2,Tuesday,4,3,0
1867,Los Angeles,Fog,3,Saturday,12,2,0
1868,Los Angeles,Snow,2,Tuesday,2,2,0
1869,Phoenix,Snow,2,Monday,4,1,1
1870,New York,Rain,3,Monday,15,1,0
1871,Chicago,Snow,2,Saturday,18,1,0
1872,Phoenix,Snow,2,Monday,18,2,0
1873,Chicago,Snow,3,Thursday,16,1,0
1874,New York,Fog,1,Friday,17,4,1
1875,New York,Rain,4,Wednesday,17,3,0
1876,Phoenix,Fog,1,Saturday,22,0,0
1877,New York,Thunderstorm,1,Tuesday,7,3,0
1878,Houston,Fog,3,Tuesday,17,1,0
1879,Los Angeles,Thunderstorm,1,Friday,8,2,0
1880,Phoenix,Clear,3,Monday,18,1,0
1881,Chicago,Clear,3,Monday,9,4,0
1882,Houston,Thunderstorm,3,Tuesday,1,0,0
1883,Phoenix,Thunderstorm,4,Friday,16,2,0
1884,New York,Fog,1,Tuesday,23,1,0
1885,New York,Thunderstorm,3,Monday,12,1,0
1886,New York,Rain,1,Saturday,10,1,0
1887,New York,Clear,2,Wednesday,15,0,0
1888,Chicago,Clear,3,Monday,19,3,0
1889,Houston,Thunderstorm,1,Saturday,6,1,1
1890,Los Angeles,Snow,2,Wednesday,2,2,0
1891,Chicago,Snow,2,Sunday,15,2,0
1892,Chicago,Thunderstorm,2,Thursday,18,2,0
1893,Los Angeles,Rain,4,Friday,19,1,0
1894,Los Angeles,Snow,1,Saturday,15,1,0
1895,New York,Thunderstorm,2,Thursday,1,3,0
1896,Chicago,Rain,3,Monday,13,2,0
1897,Phoenix,Rain,2,Sunday,19,4,0
1898,Los Angeles,Fog,1,Friday,9,3,1
1899,Los Angeles,Rain,2,Saturday,18,0,0
1900,Houston,Snow,1,Sunday,23,1,0
1901,Phoenix,Snow,1,Monday,10,3,0
1902,Phoenix,Thunderstorm,3,Friday,17,2,0
1903,Los Angeles,Thunderstorm,2,Friday,10,1,0
1904,New York,Rain,4,Monday,8,5,1
1905,Houston,Clear,3,Monday,18,1,0
1906,Phoenix,Fog,2,Sunday,19,4,0
1907,Los Angeles,Clear,1,Sunday,9,3,0
1908,Phoenix,Rain,2,Saturday,2,3,1
1909,Houston,Rain,1,Friday,2,2,0
1910,Houston,Clear,4,Saturday,23,4,0
1911,Chicago,Fog,1,Sunday,7,5,0
1912,Los Angeles,Clear,1,Friday,5,0,0
1913,Houston,Thunderstorm,2,Saturday,19,1,0
1914,Chicago,Snow,1,Monday,0,1,0
1915,Chicago,Thunderstorm,1,Monday,19,3,0
1916,Phoenix,Snow,2,Tuesday,23,1,0
1917,Phoenix,Rain,1,Sunday,5,3,0
1918,Chicago,Fog,1,Saturday,1,1,0
1919,Phoenix,Clear,1,Tuesday,18,3,0
1920,Houston,Fog,3,Tuesday,6,3,0
1921,New York,Clear,2,Thursday,10,2,0
1922,Houston,Thunderstorm,2,Friday,10,1,0
1923,Chicago,Thunderstorm,2,Wednesday,3,0,0
1924,Chicago,Clear,1,Thursday,19,1,0
1925,Houston,Fog,4,Sunday,15,1,0
1926,Phoenix,Clear,1,Friday,4,5,0
1927,Phoenix,Rain,2,Wednesday,23,2,0
1928,Chicago,Thunderstorm,3,Tuesday,6,1,0
1929,Los Angeles,Rain,3,Wednesday,15,2,0
1930,Phoenix,Thunderstorm,1,Monday,14,4,0
1931,Houston,Thunderstorm,1,Sunday,4,4,0
1932,Phoenix,Snow,3,Monday,0,0,0
1933,Houston,Rain,1,Saturday,19,0,0
1934,Chicago,Rain,3,Friday,21,2,0
1935,Phoenix,Snow,3,Thursday,21,2,0
1936,Houston,Fog,3,Sunday,8,2,0
1937,Chicago,Rain,1,Tuesday,20,0,0
1938,Los Angeles,Clear,3,Sunday,4,2,0
1939,Houston,Snow,2,Friday,21,2,0
1940,Los Angeles,Rain,3,Tuesday,5,2,0
1941,Los Angeles,Fog,1,Monday,2,1,0
1942,New York,Rain,1,Sunday,5,1,0
1943,Phoenix,Thunderstorm,1,Thursday,7,3,0
1944,Houston,Clear,1,Thursday,5,1,0
1945,Los Angeles,Snow,2,Monday,15,3,0
1946,New York,Thunderstorm,4,Wednesday,15,2,0
1947,Chicago,Fog,1,Thursday,20,3,0
1948,Houston,Thunderstorm,3,Wednesday,2,1,0
1949,Los Angeles,Thunderstorm,1,Tuesday,16,1,1
1950,Phoenix,Fog,1,Thursday,20,2,0
1951,New York,Thunderstorm,1,Saturday,5,1,0
1952,Los Angeles,Snow,1,Monday,5,1,0
1953,Phoenix,Rain,4,Sunday,21,3,0
1954,Los Angeles,Thunderstorm,1,Wednesday,18,2,0
1955,Houston,Snow,2,Saturday,19,2,1
1956,Houston,Rain,2,Tuesday,14,1,0
1957,Houston,Rain,4,Tuesday,18,5,0
1958,New York,Thunderstorm,1,Thursday,1,1,0
1959,Houston,Snow,1,Thursday,7,1,0
1960,Phoenix,Thunderstorm,1,Saturday,6,7,0
1961,Los Angeles,Fog,2,Friday,7,0,0
1962,Chicago,Rain,1,Friday,12,5,1
1963,Phoenix,Thunderstorm,3,Thursday,21,0,1
1964,Phoenix,Rain,2,Friday,14,1,0
1965,Houston,Snow,2,Monday,11,3,0
1966,New York,Clear,2,Saturday,14,1,0
1967,Los Angeles,Thunderstorm,1,Monday,13,2,0
1968,New York,Thunderstorm,2,Friday,6,3,0
1969,Los Angeles,Rain,4,Thursday,16,1,0
1970,Los Angeles,Snow,3,Monday,4,2,1
1971,New York,Fog,3,Tuesday,19,1,0
1972,Phoenix,Snow,3,Sunday,9,4,0
1973,Los Angeles,Thunderstorm,1,Thursday,18,4,0
1974,New York,Fog,1,Saturday,17,2,0
1975,Los Angeles,Snow,1,Wednesday,23,1,0
1976,Chicago,Clear,1,Wednesday,9,2,0
1977,Phoenix,Rain,1,Thursday,1,1,0
1978,Houston,Snow,2,Friday,5,2,0
1979,Los Angeles,Snow,2,Monday,2,0,0
1980,Chicago,Clear,3,Monday,18,5,0
1981,Houston,Thunderstorm,3,Thursday,4,0,1
1982,Houston,Rain,4,Tuesday,6,5,0
1983,Los Angeles,Snow,1,Saturday,6,1,0
1984,New York,Fog,1,Friday,9,1,0
1985,Los Angeles,Snow,2,Tuesday,0,2,0
1986,Chicago,Rain,1,Thursday,10,4,0
1987,Houston,Snow,1,Thursday,22,0,0
1988,Los Angeles,Clear,1,Tuesday,6,1,0
1989,New York,Snow,1,Wednesday,5,1,0
1990,Los Angeles,Snow,2,Thursday,5,2,1
1991,Phoenix,Fog,2,Saturday,12,2,0
1992,New York,Clear,2,Sunday,15,4,0
1993,Chicago,Clear,2,Friday,12,0,0
1994,Houston,Snow,1,Tuesday,1,1,0
1995,Los Angeles,Fog,1,Wednesday,18,3,0
1996,New York,Snow,1,Tuesday,18,1,0
1997,Phoenix,Snow,1,Wednesday,18,2,1
1998,New York,Rain,3,Wednesday,17,2,0
1999,Phoenix,Rain,3,Saturday,5,1,0
2000,Chicago,Fog,2,Friday,1,3,0
2001,Houston,Thunderstorm,1,Thursday,18,1,0
2002,Chicago,Rain,2,Wednesday,5,1,0
2003,Los Angeles,Thunderstorm,2,Thursday,19,1,0
2004,New York,Clear,2,Friday,22,1,0
2005,Phoenix,Rain,2,Thursday,21,4,0
2006,Phoenix,Rain,2,Saturday,14,1,0
2007,New York,Fog,2,Saturday,5,3,0
2008,New York,Thunderstorm,3,Monday,2,3,0
2009,Los Angeles,Rain,1,Saturday,10,1,0
2010,Chicago,Rain,3,Wednesday,7,3,0
2011,Phoenix,Fog,1,Friday,21,1,0
2012,Los Angeles,Fog,1,Saturday,17,4,0
2013,Chicago,Thunderstorm,4,Tuesday,16,1,0
2014,Los Angeles,Clear,4,Friday,18,1,0
2015,Phoenix,Clear,1,Wednesday,18,1,0
2016,New York,Snow,2,Friday,23,1,0
2017,New York,Rain,1,Saturday,20,4,0
2018,Chicago,Thunderstorm,2,Tuesday,16,4,0
2019,Houston,Rain,3,Monday,3,2,0
2020,Chicago,Thunderstorm,4,Wednesday,6,3,0
2021,Houston,Thunderstorm,2,Sunday,4,0,0
2022,Los Angeles,Thunderstorm,1,Wednesday,15,2,0
2023,Los Angeles,Rain,2,Friday,5,1,0
2024,Phoenix,Fog,1,Sunday,13,6,0
2025,Houston,Rain,4,Sunday,19,1,0
2026,Phoenix,Thunderstorm,3,Thursday,1,2,0
2027,New York,Snow,2,Sunday,17,0,0
2028,Houston,Clear,1,Thursday,17,1,0
2029,Chicago,Thunderstorm,1,Sunday,12,1,0
2030,New York,Snow,1,Tuesday,17,1,0
2031,New York,Fog,3,Monday,16,3,0
2032,Chicago,Thunderstorm,2,Monday,12,2,0
2033,New York,Snow,1,Sunday,11,3,0
2034,Houston,Thunderstorm,2,Friday,2,1,0
2035,Phoenix,Rain,3,Friday,21,0,0
2036,New York,Snow,1,Thursday,6,0,0
2037,Houston,Rain,3,Saturday,0,1,0
2038,Los Angeles,Rain,3,Monday,4,0,0
2039,Houston,Snow,4,Saturday,20,0,0
2040,Phoenix,Clear,1,Monday,0,1,0
2041,Houston,Snow,1,Saturday,3,4,0
2042,Chicago,Clear,1,Saturday,0,3,0
2043,Phoenix,Thunderstorm,1,Monday,12,4,0
2044,Los Angeles,Thunderstorm,1,Tuesday,13,2,0
2045,Chicago,Snow,2,Tuesday,14,3,0
2046,Houston,Thunderstorm,2,Friday,16,1,0
2047,Phoenix,Fog,3,Saturday,11,1,0
2048,Los Angeles,Rain,1,Saturday,6,2,0
2049,Chicago,Rain,2,Saturday,22,2,0
2050,Los Angeles,Clear,3,Saturday,18,2,0
2051,Houston,Thunderstorm,3,Saturday,22,4,0
2052,Los Angeles,Clear,3,Thursday,2,4,1
2053,New York,Rain,3,Wednesday,17,4,0
2054,Chicago,Rain,4,Saturday,3,0,0
2055,Los Angeles,Thunderstorm,1,Thursday,2,2,0
2056,Houston,Fog,2,Tuesday,11,2,0
2057,Houston,Fog,1,Saturday,22,3,0
2058,Los Angeles,Thunderstorm,1,Tuesday,11,2,0
2059,Houston,Thunderstorm,1,Friday,16,3,0
2060,Phoenix,Clear,1,Wednesday,5,4,0
2061,Phoenix,Thunderstorm,1,Monday,14,2,0
2062,Phoenix,Fog,1,Wednesday,1,1,0
2063,New York,Thunderstorm,1,Saturday,7,1,0
2064,Los Angeles,Clear,4,Saturday,13,1,0
2065,New York,Clear,1,Wednesday,4,2,0
2066,Houston,Clear,3,Wednesday,2,4,0
2067,New York,Clear,1,Friday,9,3,0
2068,Houston,Snow,4,Sunday,6,3,0
2069,Houston,Thunderstorm,3,Tuesday,10,3,0
2070,Chicago,Rain,2,Monday,14,5,0
2071,Phoenix,Thunderstorm,2,Sunday,1,1,0
2072,Houston,Snow,1,Wednesday,4,1,0
2073,Chicago,Clear,4,Monday,10,3,0
2074,Phoenix,Snow,3,Wednesday,7,4,0
2075,Houston,Fog,3,Tuesday,12,2,0
2076,Houston,Fog,2,Monday,10,1,0
2077,New York,Thunderstorm,1,Sunday,16,6,0
2078,New York,Thunderstorm,3,Thursday,14,1,0
2079,Phoenix,Rain,1,Tuesday,0,3,0
2080,Houston,Rain,2,Sunday,18,2,0
2081,Los Angeles,Fog,1,Monday,15,1,0
2082,New York,Clear,4,Wednesday,18,2,0
2083,Phoenix,Snow,1,Sunday,12,2,1
2084,Houston,Rain,1,Wednesday,22,2,0
2085,Houston,Rain,2,Tuesday,21,0,0
2086,Los Angeles,Clear,3,Tuesday,22,2,0
2087,Phoenix,Clear,2,Sunday,3,1,0
2088,Houston,Thunderstorm,1,Wednesday,10,2,0
2089,New York,Snow,1,Monday,17,2,0
2090,Los Angeles,Clear,3,Sunday,17,0,0
2091,Phoenix,Rain,4,Thursday,9,1,0
2092,Los Angeles,Rain,3,Friday,16,1,0
2093,New York,Fog,2,Tuesday,12,1,0
2094,Phoenix,Clear,4,Wednesday,13,1,0
2095,Los Angeles,Thunderstorm,2,Monday,6,1,0
2096,Chicago,Snow,2,Tuesday,9,3,0
2097,New York,Thunderstorm,2,Monday,2,2,0
2098,New York,Rain,2,Tuesday,1,2,0
2099,New York,Thunderstorm,3,Wednesday,18,2,0
2100,Chicago,Rain,2,Monday,6,1,0
2101,Chicago,Rain,1,Wednesday,4,1,0
2102,Houston,Rain,1,Monday,2,0,0
2103,Los Angeles,Rain,1,Tuesday,1,4,0
2104,Houston,Rain,2,Friday,22,4,0
2105,Los Angeles,Fog,1,Friday,21,1,0
2106,Chicago,Thunderstorm,1,Sunday,5,1,0
2107,Chicago,Fog,2,Thursday,13,2,0
2108,Houston,Fog,2,Thursday,6,1,0
2109,Phoenix,Clear,3,Sunday,21,1,1
2110,Houston,Clear,2,Sunday,1,2,0
2111,Los Angeles,Clear,3,Saturday,10,2,0
2112,Houston,Snow,4,Wednesday,20,1,0
2113,New York,Clear,3,Monday,2,2,0
2114,Los Angeles,Thunderstorm,2,Thursday,8,3,0
2115,Los Angeles,Fog,1,Tuesday,7,3,0
2116,Phoenix,Thunderstorm,4,Sunday,10,7,0
2117,Chicago,Clear,1,Friday,17,1,0
2118,Los Angeles,Snow,1,Monday,0,4,0
2119,Chicago,Snow,2,Saturday,14,2,0
2120,Houston,Fog,1,Friday,3,2,0
2121,New York,Thunderstorm,4,Sunday,3,0,0
2122,Phoenix,Rain,2,Monday,9,2,0
2123,Chicago,Thunderstorm,2,Sunday,10,3,0
2124,Los Angeles,Clear,2,Thursday,17,1,0
2125,Chicago,Rain,2,Thursday,22,0,0
2126,Los Angeles,Snow,1,Wednesday,14,1,0
2127,Chicago,Fog,2,Saturday,2,0,0
2128,Los Angeles,Fog,3,Monday,6,0,0
2129,Houston,Snow,2,Saturday,6,0,0
2130,Los Angeles,Clear,3,Tuesday,16,2,0
2131,Los Angeles,Snow,1,Saturday,21,2,0
2132,New York,Clear,1,Sunday,19,0,0
2133,Los Angeles,Rain,1,Sunday,23,0,0
2134,New York,Snow,1,Thursday,15,3,0
2135,Phoenix,Clear,3,Wednesday,15,3,0
2136,New York,Rain,3,Sunday,7,2,0
2137,Houston,Snow,1,Thursday,2,1,0
2138,New York,Fog,2,Friday,19,3,0
2139,Phoenix,Snow,3,Thursday,14,3,0
2140,Houston,Thunderstorm,1,Monday,0,0,0
2141,Chicago,Snow,1,Wednesday,9,3,0
2142,Chicago,Thunderstorm,4,Sunday,1,2,0
2143,New York,Rain,2,Monday,6,3,0
2144,New York,Snow,4,Tuesday,13,1,0
2145,Phoenix,Rain,1,Tuesday,15,1,0
2146,Phoenix,Rain,3,Thursday,14,2,0
2147,Los Angeles,Clear,1,Wednesday,6,4,0
2148,Phoenix,Rain,1,Saturday,12,1,0
2149,Los Angeles,Rain,2,Wednesday,9,0,0
2150,Houston,Snow,1,Wednesday,8,2,1
2151,New York,Snow,1,Wednesday,8,2,0
2152,Houston,Fog,1,Thursday,5,3,0
2153,Phoenix,Clear,1,Monday,23,4,0
2154,Houston,Rain,3,Thursday,11,2,0
2155,Houston,Clear,2,Saturday,22,1,0
2156,Houston,Thunderstorm,1,Monday,19,3,0
2157,Phoenix,Rain,1,Saturday,19,2,0
2158,Houston,Clear,1,Friday,21,1,0
2159,Los Angeles,Fog,2,Friday,13,3,0
2160,Phoenix,Fog,1,Sunday,19,0,0
2161,Houston,Rain,3,Sunday,6,3,0
2162,Phoenix,Thunderstorm,1,Monday,7,4,0
2163,Chicago,Fog,1,Thursday,7,4,0
2164,Los Angeles,Fog,3,Saturday,7,2,0
2165,Houston,Thunderstorm,3,Saturday,1,5,0
2166,Chicago,Clear,1,Sunday,13,0,1
2167,Chicago,Fog,3,Sunday,9,4,0
2168,Phoenix,Snow,2,Tuesday,17,1,0
2169,Chicago,Fog,3,Saturday,17,1,0
2170,Los Angeles,Clear,2,Thursday,17,0,0
2171,Los Angeles,Clear,2,Tuesday,15,1,0
2172,New York,Rain,4,Thursday,19,1,0
2173,Los Angeles,Snow,1,Wednesday,4,3,0
2174,Chicago,Clear,2,Saturday,19,3,0
2175,Los Angeles,Thunderstorm,2,Wednesday,4,3,0
2176,Phoenix,Snow,1,Friday,19,0,0
2177,New York,Snow,1,Friday,22,2,0
2178,Chicago,Thunderstorm,1,Monday,9,0,0
2179,New York,Fog,2,Saturday,16,2,0
2180,Chicago,Thunderstorm,2,Sunday,12,1,0
2181,Phoenix,Thunderstorm,2,Tuesday,16,1,0
2182,New York,Fog,1,Wednesday,17,2,0
2183,Houston,Fog,2,Thursday,12,3,0
2184,Chicago,Fog,4,Saturday,16,3,0
2185,Houston,Fog,1,Monday,14,3,0
2186,New York,Fog,2,Thursday,11,2,0
2187,Houston,Thunderstorm,3,Wednesday,9,4,0
2188,Houston,Rain,3,Saturday,12,3,0
2189,New York,Rain,2,Sunday,10,4,0
2190,Phoenix,Clear,3,Wednesday,2,3,0
2191,Houston,Rain,1,Saturday,21,4,0
2192,Houston,Rain,3,Saturday,9,3,0
2193,Phoenix,Thunderstorm,1,Wednesday,10,2,0
2194,Houston,Fog,1,Wednesday,5,2,0
2195,Houston,Fog,1,Thursday,0,2,0
2196,Houston,Thunderstorm,3,Monday,5,4,0
2197,Los Angeles,Rain,2,Wednesday,4,0,0
2198,Phoenix,Thunderstorm,1,Friday,6,3,0
2199,Houston,Clear,1,Monday,21,3,0
2200,Phoenix,Fog,4,Friday,11,1,0
2201,Chicago,Snow,3,Thursday,11,6,0
2202,Chicago,Clear,2,Wednesday,6,1,0
2203,Houston,Clear,2,Monday,1,1,0
2204,Phoenix,Thunderstorm,2,Sunday,0,3,0
2205,Phoenix,Rain,1,Wednesday,22,3,0
2206,Phoenix,Fog,4,Saturday,17,6,0
2207,Los Angeles,Snow,1,Wednesday,11,2,0
2208,Chicago,Clear,2,Sunday,6,3,0
2209,Phoenix,Snow,1,Monday,18,2,0
2210,Phoenix,Rain,2,Wednesday,21,3,0
2211,Los Angeles,Rain,2,Wednesday,2,3,0
2212,Los Angeles,Snow,2,Tuesday,9,4,0
2213,Phoenix,Fog,1,Tuesday,10,2,0
2214,New York,Rain,2,Monday,4,2,0
2215,Phoenix,Snow,1,Monday,1,5,0
2216,Phoenix,Clear,1,Saturday,7,3,0
2217,Los Angeles,Snow,1,Saturday,13,1,0
2218,Los Angeles,Snow,3,Wednesday,7,2,0
2219,Phoenix,Thunderstorm,2,Friday,22,1,0
2220,Phoenix,Rain,2,Monday,5,2,0
2221,Phoenix,Fog,3,Sunday,0,3,1
2222,Los Angeles,Fog,2,Wednesday,23,1,0
2223,Phoenix,Thunderstorm,2,Friday,0,0,0
2224,Phoenix,Fog,1,Tuesday,7,3,0
2225,Houston,Snow,1,Saturday,10,2,0
2226,New York,Thunderstorm,2,Sunday,17,3,0
2227,Chicago,Clear,2,Monday,23,0,0
2228,New York,Rain,3,Wednesday,9,2,0
2229,Houston,Rain,3,Tuesday,11,0,0
2230,Chicago,Rain,1,Thursday,19,1,0
2231,Phoenix,Snow,1,Tuesday,22,2,0
2232,Houston,Clear,2,Wednesday,15,2,0
2233,Phoenix,Thunderstorm,1,Saturday,4,2,0
2234,Los Angeles,Thunderstorm,1,Friday,15,0,0
2235,Houston,Rain,3,Sunday,23,3,0
2236,Los Angeles,Clear,1,Sunday,11,6,0
2237,Houston,Clear,4,Thursday,5,1,0
2238,Houston,Clear,3,Sunday,4,2,0
2239,Los Angeles,Fog,3,Thursday,0,3,0
2240,Chicago,Fog,1,Saturday,18,3,0
2241,New York,Rain,1,Thursday,9,2,0
2242,Phoenix,Clear,2,Monday,13,1,0
2243,Houston,Clear,1,Wednesday,20,3,0
2244,Phoenix,Thunderstorm,1,Sunday,2,1,0
2245,Los Angeles,Thunderstorm,1,Thursday,5,4,0
2246,Phoenix,Rain,1,Tuesday,4,0,0
2247,Los Angeles,Clear,1,Friday,16,1,1
2248,Phoenix,Rain,3,Wednesday,17,0,0
2249,New York,Thunderstorm,1,Saturday,11,2,0
2250,New York,Thunderstorm,1,Sunday,4,2,0
2251,New York,Fog,2,Tuesday,8,6,0
2252,New York,Rain,4,Monday,11,2,0
2253,New York,Rain,1,Thursday,19,4,0
2254,New York,Clear,1,Tuesday,8,3,0
2255,Los Angeles,Clear,2,Wednesday,2,0,0
2256,Houston,Fog,4,Sunday,0,3,0
2257,Phoenix,Snow,3,Tuesday,21,1,0
2258,New York,Snow,2,Monday,14,0,0
2259,Los Angeles,Snow,1,Friday,9,2,0
2260,Los Angeles,Rain,2,Thursday,13,2,0
2261,Los Angeles,Rain,1,Wednesday,6,6,0
2262,Houston,Thunderstorm,2,Sunday,3,1,0
2263,Phoenix,Rain,3,Thursday,4,1,0
2264,Houston,Rain,4,Thursday,19,4,0
2265,Chicago,Rain,1,Saturday,15,4,0
2266,Los Angeles,Fog,1,Thursday,2,1,0
2267,Chicago,Rain,2,Tuesday,16,1,0
2268,New York,Clear,3,Tuesday,12,1,0
2269,New York,Clear,3,Friday,5,1,0
2270,Houston,Thunderstorm,1,Monday,4,2,0
2271,Phoenix,Fog,1,Sunday,15,3,0
2272,Chicago,Clear,2,Sunday,10,4,1
2273,Phoenix,Fog,1,Wednesday,16,2,1
2274,Houston,Fog,3,Tuesday,4,0,0
2275,New York,Thunderstorm,2,Thursday,5,0,0
2276,Phoenix,Fog,3,Monday,9,1,0
2277,Phoenix,Rain,2,Wednesday,20,2,0
2278,New York,Fog,3,Sunday,0,1,0
2279,Chicago,Thunderstorm,1,Wednesday,20,2,0
2280,New York,Thunderstorm,3,Wednesday,9,3,0
2281,Phoenix,Thunderstorm,1,Sunday,16,1,0
2282,Chicago,Clear,2,Wednesday,2,2,0
2283,Chicago,Rain,1,Friday,1,3,0
2284,New York,Clear,2,Wednesday,16,0,0
2285,Phoenix,Snow,1,Monday,3,2,0
2286,Houston,Rain,1,Tuesday,1,2,1
2287,Phoenix,Fog,4,Monday,4,2,1
2288,Los Angeles,Thunderstorm,1,Thursday,9,1,0
2289,Houston,Snow,3,Saturday,0,2,0
2290,Chicago,Rain,4,Friday,0,3,0
2291,Houston,Clear,1,Friday,3,4,0
2292,Chicago,Thunderstorm,2,Thursday,6,5,0
2293,Chicago,Clear,1,Sunday,13,2,0
2294,Houston,Rain,1,Monday,13,3,0
2295,Chicago,Rain,2,Monday,17,0,0
2296,Chicago,Snow,4,Thursday,1,2,0
2297,Los Angeles,Fog,1,Sunday,0,4,0
2298,Phoenix,Clear,2,Saturday,20,1,0
2299,Phoenix,Snow,2,Wednesday,21,1,0
2300,Los Angeles,Thunderstorm,3,Sunday,15,1,0
2301,Houston,Fog,1,Wednesday,21,1,0
2302,New York,Snow,2,Tuesday,17,6,0
2303,New York,Clear,2,Monday,15,1,0
2304,New York,Rain,2,Monday,22,2,0
2305,Los Angeles,Thunderstorm,4,Thursday,21,1,0
2306,Los Angeles,Clear,3,Thursday,23,2,0
2307,Chicago,Fog,1,Wednesday,5,4,0
2308,New York,Fog,2,Sunday,9,1,0
2309,Houston,Rain,1,Monday,1,1,0
2310,Houston,Rain,1,Monday,6,2,0
2311,New York,Thunderstorm,2,Friday,20,1,0
2312,New York,Thunderstorm,1,Tuesday,16,5,0
2313,New York,Rain,2,Tuesday,2,1,0
2314,Los Angeles,Rain,4,Wednesday,19,0,0
2315,Los Angeles,Fog,1,Saturday,11,6,0
2316,Los Angeles,Rain,4,Sunday,1,6,0
2317,Phoenix,Snow,2,Monday,6,1,0
2318,Houston,Clear,2,Friday,16,1,0
2319,Houston,Rain,3,Sunday,18,2,0
2320,Chicago,Thunderstorm,1,Monday,11,4,0
2321,Los Angeles,Snow,2,Thursday,8,2,0
2322,Phoenix,Thunderstorm,2,Sunday,13,0,0
2323,Phoenix,Snow,1,Wednesday,1,3,0
